id,user_id,username,date,near,tweet
1306530000000000000,2248548608,mhdxmir,17/9/2020,Seremban,@mhdNzn @AhmadAzlanNaim @kimimokhtar @MHanisHamid Bukan dia ye? Hahaha salah orang la ye.. Yng bunuh diri tu sapa? Serizawa ye?
1304420000000000000,1.14785E+18,sekuntumcinda,11/9/2020,Seremban,@AhmadAzlanNaim @kimimokhtar @mhdNzn @MHanisHamid Kita kan nak jadi suzuran high school tapi sayang dia dah bunuh diri
1304300000000000000,314452060,husnahasanudin,11/9/2020,Seremban,"Benci betul dengan diri sendiri, cepat sangat terasa bila orang marah."
1304100000000000000,2944082588,nrrfhls_,11/9/2020,Seremban,"🎶Jangan kau pergi, jauh dari diri ini.. 🎶 everytime Khuzairi down.  🎶Kerna keangkuhan, ku pinggir kasihmu 🎶 everytime Mia sedih."
1303170000000000000,2944082588,nrrfhls_,8/9/2020,Seremban,"WHO menganggarkan kira-kira 1,000,000 orang mati akibat bunuh diri setiap tahun."
1302610000000000000,571712918,frhztl,6/9/2020,Seremban,@OneDropHuman Jgn lpas ni jd spot utama sudah utk bunuh diri mcm jambatan pulau pinang.
1302460000000000000,8.10857E+17,xartpunk,6/9/2020,Seremban,Zaidi is such a good friend. To Kuzairi and also Helmi. Sentiasa bg good advise kt kawan2 tp diri sendiri pun kecewa. Sian Abg Di. Kalau realiti boleh aku kenalkan ngn adik aku. 😂#7harimencintaiku2
1300360000000000000,391589961,safuan31,31/8/2020,Seremban,Kes bunuh diri. Pakai jam di tangan kiri tak semestinya kidal. Pen berada di sebelah kanan. So right hand writer. Company down teruk lalu bunuh diri. Aircond tutup jadi kesan tembakan membuatkan mamat dekat luar tu terbantut nak kencing.. then terus lari.
1300340000000000000,391589961,safuan31,31/8/2020,Seremban,"There. Mengundang. Lelaki gatal, marah. Suruh jaga diri taknak. Ni sengaja mengundang namanya, menjemput bahaya. Masa lelaki tak menggatal, sendiri yang cari pasal nak tarik perhatian lelaki."
1293550000000000000,8.84704E+17,nrfrdtlyn_,12/8/2020,Seremban,"@ch3rryiera Hey, aku nak kau jaga diri kau and jangan sedih2.. aku tak suka tgk kau sedih or broken. Aku sayang kau do sumpah T_T"
1293470000000000000,315638356,dylla_diyana,12/8/2020,Seremban,"@xenlightenedx Canny Ong, mangsa culik, rogol, bunuh dan bakar sampai rentung memiliki tali pinggang hitam taekwondo. Jagalah diri macam mana pun, perogol kalau dah setan bisik kat telinga, jadi luar biasa bangsat"
1291210000000000000,1.08245E+18,wannurzaini,6/8/2020,Seremban,"Sekian dari saya. Tak marah pun. Ajar sikit anak lelaki hormat perempuan. Kalau perempuan yg miang, ajar anak lelaki jadi lelaki sebenar. Lelaki sebenar bukan bermaksud ‘hunuskan kelelakian’ tetapi katakan tidak dan jauhkan diri. Lahirkan rasa hormat. Itulah kelelakian sebenar"
1289860000000000000,349193670,mad_ucop,2/8/2020,Seremban,Ternampak status WhatsApp sepupu suami aku ni..  Dia bukan anak/menantu kesayangan Anak dia bukan cucu kesayanga Doc tya kalau dia ada suicidal thought? Doc tya dia makan ubat untuk tidur atau nak bunuh diri?
1280830000000000000,315638356,dylla_diyana,8/7/2020,Seremban,"Sedih...,  kadang kala, sebab sedih dgn diri sendiri, tapi aku harap kesedihan yg aku rasa ini tidak melibatkan org lain. Ini kerana aku juga boleh merasai perasaan org lain... Dia tgh sakit hati ke, tgh gembira ke, tgh susah ke,tgh apa² mmg aku dapat rasa. Sape percaya dia gila"
1280410000000000000,1013205181,eyzam_tarmizi,7/7/2020,Seremban,This is so true..now dh tua2 bila marah pon adalar sikit baran tu..tapi x seteruk time muda..selalu muhasabah diri and minta maaf balik kt husband sbb terkasar..dia xpernah pon naik suara 🥺😩
1279740000000000000,153646467,nvdiasm,5/7/2020,Seremban,Kelakar kelakar ye budak2 dekat taman Abang Razi ni. Lagi lagi yg bunuh diri selamatkan bomba 😂😂
1279690000000000000,1.05982E+18,melissuuuuu,5/7/2020,Seremban,"OMG ADIK ""BOMBA SELAMATKAN ORANG BUNUH DIRI"" !!!!! IM UR FAN 😂😂😂"
1279120000000000000,562974188,naufalantezem,4/7/2020,Seremban,"Orang yang suka marah orang lain ni mmg sbnrnya ad masalah dgn diri sendiri ke ape. ak dah gatal mulut nk menyampuk hahaha. hina gf ko, sbb kena tinggal. tp ko yg jmpa org lain. dont hate and be happy. nasib makan kedai ikan goreng"
1279070000000000000,562974188,naufalantezem,3/7/2020,Seremban,Yeayyy dah rayaaaa!! Selamat hari raya nadiatika. I reward myself today dengan beli toppoki segera (beli dekat mynews). Tak sedap dan kecewa buat kali kedua 😂😂  Nadiatika memang suka kecewakan diri sendiri. Dulu kini selamanya
1279060000000000000,56949536,edotwin,3/7/2020,Seremban,Kecewa dengan diri sendiri 😞
1277740000000000000,282351218,annakazuya,30/6/2020,Seremban,"But lelaki selalu tkleh beli gamelah, apa semua dia nak. Pmpuann nak macam-macam hadiah lah, surprise lah. Bila bf beli untuk manjakan diri dia sendiri marah-marah. Lol. Memang tak faham kenapa lelaki yang dah kahwin takut bini marah kalau beli ps5. Bini pun boleh join main pe"
1274600000000000000,426678926,raihana_aai,21/6/2020,Seremban,@nazhansyamil eleh cakap sikit dah panas.. Bukannya sebut nama sapa2 pun.. Aku cakap diri aku sendiri.. elehhh.. sikit2 marah.. eleh
1273790000000000000,2920399878,ajimboyz__,19/6/2020,Seremban,@nenahaoma @XavierNaxa eleh cakap sikit dah panas.. Bukannya sebut nama sapa2 pun.. Aku cakap diri aku sendiri.. elehhh.. sikit2 marah.. eleh
1273780000000000000,7.97441E+17,syrlnamr_,19/6/2020,Seremban,@namasayameleis @XavierNaxa eleh cakap sikit dah panas.. Bukannya sebut nama sapa2 pun.. Aku cakap diri aku sendiri.. elehhh.. sikit2 marah.. eleh
1273180000000000000,205774336,lutfidaud,17/6/2020,Seremban,Trade GOLD ni bunuh diri.
1272940000000000000,103475177,nadia_ab,17/6/2020,Seremban,@SyedMeng Tak sengajaaaa..lepas tu nak say sorry tapi mata dia macam eh kat mana nak tengok ni..pastu nak marah diri sendiri wuwuwu
1272930000000000000,9.12947E+17,faeisyazwan,17/6/2020,Seremban,"Habis lah kau dik,mmg kena kecam teruk lah hang,jangan sampai kau yg bunuh diri sudah"
1271390000000000000,4713777464,pumaathecat,12/6/2020,Seremban,"Kenapa entah bila sesuatu berlaku kat diri aku, perasaan kat dada rasa nak nangis tapi air mata susah nak keluar kalau keluar pun sikitttt jer 😌  Kalau tengok cerita sedih laju jer air mata keluar 🙃"
1271260000000000000,8.7213E+17,captsolv,12/6/2020,Seremban,Aku dah give up dengan online class ni. bunuh diri jelah😵😵  https://t.co/PpHQzWB45g
1271260000000000000,8.7213E+17,captsolv,12/6/2020,Seremban,Nak jumpa diri sendiri.   Lepak tepi pantai bakar koktang minum air coke sejuk sambil marah and tegur diri sendiri.  https://t.co/UwMKyFvNeo
1271260000000000000,8.7213E+17,captsolv,12/6/2020,Seremban,Menenangkan diri sebelum cubaan untuk berehat. Taknak harap dapat tido untuk elak kecewa. So kita aim lower sikit... Besok nak (slow) ride...
1270830000000000000,342097532,wahizainal,11/6/2020,Seremban,@nolongerskek Sbb diri sendiri xkena. So xfaham. Jgn cepat judge kenapa org tu marah smpi membunuh.
1270670000000000000,36614676,shazirene,10/6/2020,Seremban,"Dah ada kerusi , dah ada meja . Nak apa lagi ? Tak puas juga , taktahulah nak cakap apa .   - Mady , 2020 . Marah dekat diri sendiri"
1268680000000000000,615999699,firdauzsutrisno,5/6/2020,Seremban,Kita taktau apa jadi masa depan.. Hutang kereta stkt kerja gaji aku masa promoter dulu boleh bayar.. Hutang rumah? Mana nak cekau duit babe.. Ended up bunuh diri tak bunuh diri kau muflis.
1268530000000000000,314452060,husnahasanudin,4/6/2020,Seremban,"Selain sedih tak dapat beraya bersama keluarga tercinta, gua rasa sedih dengan diri sendiri sebab tengok member post gambar dengan isteri mereka yang tercinta."
1267840000000000000,2887191102,_farhanasaadon,2/6/2020,Seremban,@EdnaHarry @tchrissn Hahaha suda la aku seorang diri d perantauan sedih ba akoo mengalir air mata aku
1267780000000000000,8.41122E+17,mehmedaezhad,2/6/2020,Seremban,"Jangan menunding jari kat siapa siapa, kita yang pergi mall jalan sana sini cari penyakit. So stay home hashtag #KitaJagaKita so true. Kita yang kena jaga diri sendiri"
1267140000000000000,161607307,akuskizo,1/6/2020,Seremban,"@syhrhsuhaimi Sedih doo... Aku dari jam 10 lebih kat sini.... Aku berat hati nak kemas barang... Bcs everytime aku kemas barang, aku akn remind diri aku ""lepasni takde dah nak balik sini""😢"
1266690000000000000,366696133,kucingaumm,30/5/2020,Seremban,@hurinnnnnn BBIIIIIII LAWAAAAAA ASF!!!!! Aku nak bunuh diri jap hmm😭
1265670000000000000,7.21703E+17,madymox,27/5/2020,Seremban,@rocketmen9 @fahmi_fadzil Habis ni follow ke?. Tak marah cuma kalau diri sendiri tak follow macam mana? Kalau dah menteri sekarang tak follow jangan ikit diorang juga. At least tunjuk contoh baik dr Menteri lain. tu je  https://t.co/rPWKKkZWZT
1264850000000000000,2711521980,mraklil,25/5/2020,Seremban,"Sekarang aku amalkan sikap endah tak endah je, tak terlalu berharap pada diri seseorang. Nak stay, staylah. Nak pergi, pergilah. Jangan kembali atau patah balik semula. Nak kawan kawanlah, tak nak kawan pergi cari orang lain.  Aku dah penat nak kecewa dengan benda yang sama👌"
1264500000000000000,1.1229E+18,muhdalifomar,24/5/2020,Seremban,"Sedih pulak cakap centu , betul ke anggap diri ni wujud . 😿"
1264050000000000000,374976134,wiwialala,23/5/2020,Seremban,"@nashyaazlika Hahaha kita pun tgh menahan diri ni. Hari tu beli satu sport shoe online. Smpai je kasut tu, kena marah dgn mak sebab beli. Dia ckp dh byk kasut 😅🤣"
1263310000000000000,7.35438E+17,haniaasukri,21/5/2020,Seremban,"Bg sy puasa mereka yg begitu marah dan terpekik2 mcm org gila dan tidak menghormati org lain rasanya dh terbatal.Sbb tu dlm bulan puasa kena bersabar,tertib dan jaga tingkah laku.Ini merujuk kpd sidang Dun Melaka.Lihat tujuan puasa semula iaitu melatih diri menjadi insan bertakwa"
1262620000000000000,604217240,_rsyr,19/5/2020,Seremban,"@saifunnizamsam @umiekarl Bg sy puasa mereka yg begitu marah dan terpekik2 mcm org gila dan tidak menghormati org lain rasanya dh terbatal.Sbb tu dlm bulan puasa kena bersabar,tertib dan jaga tingkah laku.Ini merujuk kpd sidang Dun Melaka.Lihat tujuan puasa semula iaitu melatih diri menjadi insan bertakwa"
1262280000000000000,3002627450,fareehahnazli,18/5/2020,Seremban,Weh dia bunuh diri ke?
1261330000000000000,1.01798E+18,aretifshauki,16/5/2020,Seremban,Sendu betul lepas buat kerja ni. Nak marah diri sendiri rase. Off day pon otak aku ligat pikir keje 😤
1261080000000000000,1.14634E+18,eykacomel5,15/5/2020,Seremban,tak tahulah nak sedih ke nak gelak dekat diri sendiri ni
1260570000000000000,2431635788,baby_dyn4,13/5/2020,Seremban,"@aloyparadoks @shnanzm Saya faham, ketika kita menuntut hutang macam2 emosi keluar- sampaikan kita tidak jadi diri kita. Ini bukan diri kita sebenar - beremosi, marah, kesal, meraih sokongan simpati, bawaan menuduh, bawaan hipotesis dan bermacam. Hari2 kita fikir orang yang tak bayar tu. Sampai bila?"
1260090000000000000,575454501,rhansulaiman,12/5/2020,Seremban,@MaraaDrs Just play the game chik.. tengok sejauh mana kemampuan dia 😏 btw keep strong jgn smpai sedih mngwal diri 😚
1259820000000000000,201544254,nafiznazly,11/5/2020,Seremban,Aduhyai mana plk pergi  situ kee orang game kau sedih laa pedihlaa  Tkde diberikamanuan org macam  Lebih baik kau rasa kasih dgn yg berkasih  Untuk nasihat jee kalau rasa okay terima jee apa kemahuan dan kehendak diri sendiri  Baik selalu jumpa pon  Makan perasaan jgk  Bye kesian
1259820000000000000,201544254,nafiznazly,11/5/2020,Seremban,@nadquadraa Namja tu bunuh diri and dr ji dgn tea oh tu getback 🤣 ithink la 🤣
1259800000000000000,942677060,qifakin2601,11/5/2020,Seremban,Aku rasa dia bunuh diri la ... frust kena reject 🥵
1259790000000000000,4751823372,iekaasahrani,11/5/2020,Seremban,"..apa yg diharapkan, kita jaga diri sendiri dan ahli keluarga, juga kita sesama kita..kita sudah buat yg terbaik..Allah akan tentukan segalanya..(p/s:sekadar pandangan peribadi..cuba utk lebih positif dan muhasabah diri)..🌹🌹🌹 #StaySafe #KitaJagaKita"
1257160000000000000,1868317531,nolfahh,4/5/2020,Seremban,Bajet tahun ni baju raya murah giloo.. sbb xrasa nak raya pun beli alaa kadar je.. husband yg suruh beli sbb dia cakap tak kan nak meratap sedih pulakk.. so gigihkan diri beli huhuhu
1257070000000000000,1.01394E+18,zainibinharis,4/5/2020,Seremban,SESUAIKAN DIRI DENGAN NORMAL BAHARU  Sentiasa berfikiran positif dan terus mematuhi PKP serta amalkan langkah-langkah pencegahan yang telah disarankan oleh kerajaan.  #mqaprihatin #stayathome #dudukrumah #kitajagakita #KitaMestiMenang  https://t.co/9wqFSR0moE
1256890000000000000,523033014,nfsyxsya,3/5/2020,Seremban,@SarahBea kau kena remind diri kau or marah diri kau kalau sleeping schedule kau lari sbb aku buat diri aku camtu kadang2 aku hukum diri aku tak tidur petang pastu buat mcm2 benda untuk penatkan otak dan badan
1256860000000000000,1.25649E+18,kasri65307431,3/5/2020,Seremban,Jangan marah orang yang menghinamu jika kamu sendiri dengan sengaja meletakkan diri di tempat hina - Ali bin Abi Talib
1256710000000000000,1597864603,hdyhlkmn_,3/5/2020,Seremban,"baru nak sedih sebab tak cantik, tapi hadi kata tak elok selalu kata diri sendiri tak cantik"
1256700000000000000,1597864603,hdyhlkmn_,3/5/2020,Seremban,"Finally signing out!  Terima kasih anak buaya, Sekian sahaja dari saya, Tweet last pengganti diri, Memohon maaf seikhlas hati  10 days to Ramadhan, Happy fasting! May Allah keep you and your families and all of us in his protection! #HapusCOVID19 #KitaJagaKita"
1256440000000000000,28564886,huzaimin,2/5/2020,Seremban,Tuhan tanya nnti takkan nak jawab “bunuh diri sbab tak balik”
1255870000000000000,499656436,farahfatinahmad,30/4/2020,Seremban,Asal semua nak gelabah pasal budak ipt bunuh diri ape bende semua ni? Aku duk sini ok je takde nak gelabah balik pn
1255680000000000000,2352526950,mqamalaysia,30/4/2020,Seremban,Yg jantan kalau Stuck dkt kolej nak ngada ngada bunuh diri x tau la nak kata apa
1254880000000000000,8.80496E+17,ellyanaaramblee,28/4/2020,Seremban,"lancau lah,takkan tak dapat tengok tv sampai nak bunuh diri?duduk rumah pun bukan tolong mak bapak,habiskan beras je.duduk je kat u tu.tak kesian ke dekat frontliner?diorang dah burned out tau.kalau nak moral support,kan ada hotline dia."
1254030000000000000,484925734,elieshahana,25/4/2020,Seremban,@natashah_johari Baca tak tweet dia satu lagi? Budak ipt murung nak bunuh diri sebab tak dapat TV 😂😂
1253760000000000000,9.69424E+17,ulv4nur,25/4/2020,Seremban,"@themumiaaaa perlu ke sampai bunuh diri kalau balik tu boleh menyebabkan berpuluh orang yang mati.. Pelajar IPT boleh rasional.. chill je ❤️ fyi aq bkn ngn family, team tekurung gak 😊"
1249710000000000000,1179879816,twt_n9,13/4/2020,Seremban,@wamiwmn aku pun tk faham kenapa nak kena bunuh diri. ada iman ke tidak ni
1249560000000000000,413539181,_absyr,13/4/2020,Seremban,"@aaddaamf Aigooo melampau laa sampai nk bunuh diri tu pun. Skrg nie kedai pun dah start byk bukak yg konpem lg berisiko, nie nk suruh ramai² balik? Hmm mmg tak habis RMO laa kalau gini gaya 😑😪"
1249510000000000000,9.76105E+17,khairullanass,13/4/2020,Seremban,kami hiburkan diri sendiri 🤣🤣 #StayAtHome #PKP #mco #COVIDー19 #KitaJagaKita  https://t.co/hrM7kojJov
1249270000000000000,481995130,haikalkrekkrek,12/4/2020,Seremban,"Minta maaf itu lebih baik daripada biarkan ego dan marah menguasai diri.  Mendengar penjelasan itu lebih baik dari memekakkan telinga daripada mendengar kata-kata penjelasan.  Setiap hari kita adalah peluang, appreciate your loved one and make them happy."
1249220000000000000,1.09857E+18,ajikzaini,12/4/2020,Seremban,*KURMA PENGGANTI DIRI DI BULAN RAMADHAN*  Ramadhan dah dekat ni. Ramai yang sedih tak dapat balik ke kg nak sambut Ramadhan bersama keluarga tersayang.  Usah bersedih sahabat. Jom kita…  https://t.co/fzFtOsP0sz
1249220000000000000,2905350248,antaintiom,12/4/2020,Seremban,"Kalau wawa je nangis, aku boleh bunuh diri dah kut fikir pasal fyp @umiranajwa"
1249220000000000000,8.04206E+17,captainroy___,12/4/2020,Seremban,"Ingat, sentiasa amalkan kebersihan diri dengan 5 langkah pencegahan ini untuk lindungi orang yang tersayang. #mqaprihatin #stayathome #dudukrumah #kitajagakita #KitaMestiMenang  https://t.co/cHFCcXKTe6"
1249210000000000000,9.05115E+17,liyanarafiee,12/4/2020,Seremban,@iqbalsuhaimi_ #FaceShieldHeroes . All the best korang! Jaga diri juga! #KitaJagaKita
1249210000000000000,416363892,i3rasyi3ra,12/4/2020,Seremban,"Bangun esok mesti marah dgn diri sendiri sbb sepahkan, bukak2 tapi tak setelkan n pasang balik."
1249020000000000000,324920615,akmazuliati,12/4/2020,Seremban,"Our netizen too toxic. Kau marah orang mengata kau, bila orang mengata kau balik melenting. Muhasabah diri lebih sikit"
1249010000000000000,7.96663E+17,syzwnirdzi,12/4/2020,Seremban,Assalammualaikum dan salam sejahtera. Kami di Mient’s Burger sentiasa mendoakan kesemua pelanggan yang setia semoga berada di dalam keadaan baik dan sihat waalafiat hendaknya. Jaga diri dan jaga kesihatan.   Selamat hari Selasa  #mientsburger #stayathome #kitajagakita
1248400000000000000,752677172,haziqah_faujan,10/4/2020,Seremban,demi kesihatan mental diri sendiri kalau ada post sedih-sedih aku takkan tgk dan meratap. #kekaltenang
1247870000000000000,856073298,ainaafzl,8/4/2020,Seremban,"@hanasuha_ Tapi bfore this pun dia suka marah😅, macam dlu dia jual foreo. Dia encourage orang pakai, tapi tak share pun benda tu tak boleh pakai selalu dekat orang. Aku reply dekat umaira tu kata memang ada article kata benda tu phy scrub. Terus dia kata diri sdiri lagi tahu skin masing 🤭  https://t.co/ooP18sTs7u"
1247750000000000000,2352526950,mqamalaysia,8/4/2020,Seremban,@HarisMiski nak wat mcm mn awk.. org² ni semua fikir ttg diri sendiri tak guna juga la ayat #kitajagakita ni.. kita jaga kita ni maksudnya meluas tersirat dn terusrat nya...
1246820000000000000,1179879816,twt_n9,5/4/2020,Seremban,@yanafabli aku x marah tapi tengok diri sendiri lah (kau tepuk dada tanya diri) lah
1245390000000000000,103475177,nadia_ab,2/4/2020,Seremban,Pesakit disyaki dijangkiti covid19 bunuh diri...
1244910000000000000,404037704,wnjmdn,31/3/2020,Seremban,Tak suka diri sendiri sebab asyik nak marah mengamuk for just small matter 🤦🏻‍♀️ One of reason tak suka duduk rumah lama-lama...hmm
1244780000000000000,2590331863,mientsburger,31/3/2020,Seremban,"Aku marah sebab income aku terjejas sebabkan kena extend sampai 14 april jadi aku pun kena lanjutkan impian aku sedikit, cilaka la korang pentingkan diri ni"
1244620000000000000,15804993,aakisss,30/3/2020,Seremban,"case 136,kau bertanggung jawab atas apa yang berlaku sekarang ni.kalau aku jadi kau,aku dah lama bunuh diri.takdelah menyusahkan orang nak rawat orang yang palatao macam kau."
1244090000000000000,571795405,zzakiazakaria,29/3/2020,Seremban,"perit dan pedih,  bila tengok seseorang itu mencari kebahagian dengan yang lain.  sedih dan sakit,  bila tengok diri sendiri diabaikan tanpa belas kasihan sedangkan kita masih menunggunya walaupun dia sudah bahagia dengan yang lain.   credited by;  someone else yang terseksa."
1243770000000000000,2605755024,ra27edausham,28/3/2020,Seremban,Kita nak mmg marah kepada mereka yang tak reti dok rumah diam 2.. Tapi marah maki kat media sosial pun bukan dorg baca. Jadi baik kita jaga diri kita sendri. Pastikan keluarga kita kita kekal dirumah. Virus ni bukan main2. Ini serius.
1243690000000000000,1.23917E+18,fizihaziq2,28/3/2020,Seremban,"190 &gt; 125 &gt; 120 &gt; 117 &gt; 110  Tq semua yg stay home dan jaga diri. Angka kes disahkan semakin menurun. Harap esok tiada kes baru, kalau ada pun biarlah kurang dr 100 dan kita x kan capai angka 1k. Dan tiada berita kematian lagi. #kitajagakita  https://t.co/GYqQyEa3Ap"
1243590000000000000,2320742665,g37_anwar,28/3/2020,Seremban,Who ever yang tengah sedih sebab diri sendiri atau keluarga kena kuarantin. Bertabahlah dan selamat berjuang menengang penyakit. Allah akan tolong insyaAllah.
1243040000000000000,3557381420,neurotic_sm,26/3/2020,Seremban,Hari kedua bekerja bila yang mana kena tinggal di rumah Semoga yang baik-baik sahaja hari ini Buat yang merangka plan untuk ke klinik jika merasakan anda mempunyai simptom atau berkait rapat dengan pesakit #COVID19 tolong patuhi arahan. Sila serahkan diri untuk saringan!
1242710000000000000,1418034132,saigonsay,25/3/2020,Seremban,"My 1st day for RMO went well. Ikutkan hati memang nak blk kampung, tp mujur my parent faham the current situation. So postpone dulu.  Sama-sama kita tahan diri utk tidak merayap. Lots of ❤️ #StayAtHomeChallenge #KitaJagaKita"
1241270000000000000,1.09857E+18,ajikzaini,21/3/2020,Seremban,@natashah_johari Yg menyusahkan orang jenis camtulah- tak nak mengaku join gathering tu lepastu bila batuk-2 tak sihat terus pergi klinik/hosp w/o calling them first. Kesian gila kot kalau nursing mother kena jauhkan diri dr anak yg menyusu. ITS DAMN HARD MAN SEDIH SIA
1240660000000000000,1.1709E+18,mynameafiyah1,19/3/2020,Seremban,Please guys stay at home for now.. it’s for our future too.. betul mati tu pasti tapi kalau tak hindar ingat boleh terus masuk syurga tu.. ingat ya kalau kita tak berusaha pun mencegah kematian ni kita sama je macam bunuh diri..
1240610000000000000,9.78653E+17,zohairwan,19/3/2020,Seremban,Selamat bertugas kepada para staf Dominos dan dapat jaga diri masing-masing.  #StaySafe #SocialDistancing  #KitaJagaKita
1240550000000000000,1.07053E+18,mizimatic,19/3/2020,Seremban,"Jika KKM open orang jadi volunteer, aku offer diri untuk tolong diaorang. #KitaJagaKita"
1240530000000000000,2478933704,naaaajim,19/3/2020,Seremban,"Frust dan sedih tindakan rakyat Malaysia, mmg jenis mentaliti ape tah. Selfish. Lepas ni kerajaan kena guna bahasa pasar "" duduk rumah! jangan balik kampung atau ke luar kawasan!!""  baru orang paham. Dah kena kat diri sendiri or family terdekat baru reti bahasa kot."
1240420000000000000,1.14745E+18,mrshazeleyes09,19/3/2020,Seremban,"tgk gambar mase pregnant adra 5 bulan steady je pakai skinny jeans dgn kasut timber lagi panjat bukit kat melake, sekarang ni mak aii dye punye tak larat mcm 8 bulan dah dgn pakai seluar pregnant nye sedih tgk diri sendiri"
1240340000000000000,1.23442E+18,syazwanothman,19/3/2020,Seremban,Tengah tenangkan diri daripada marah kot
1240320000000000000,2905350248,antaintiom,19/3/2020,Seremban,"@_azwaaaaa Pandora kannnn best, tau tau dah 2 jam. Ending, sedih, nangis oi. Masa dia rakam diri dia tu 😭 Japgi Syera nak tgk The Witness dengan Hide and Seek"
1240270000000000000,9.71804E+17,akufieddaus,18/3/2020,Seremban,"@fadhilahalia Oh tu la mula mula igt 2 ending, pilih mana nak haha. Tapi part Mak dia hilang, otw balik dari kubur tu kan. Sbb perempuan psycho zaman tu bangun dari pengsan. Pi bunuh. Sbb tu kalau perasan. Dia call diri dia sendiri zaman 1999. Perasan tak part anak mata ? Peninggg gila haha"
1240230000000000000,791774203,aeidraqi,18/3/2020,Seremban,Tp ada bgusnya isharefan ni. Admin n mod dia instant dekat kn diri kepada tuhan. Haa nampak x? Share tazkirah2. Ceramah2. Hadith2. Bgus bak hanggg. Mmg org cmni... ptt kena sula je. Sedih weh downline ko. Ko dah belanja satu family ip12. Preorder ps5 bagai...
1240180000000000000,566133279,nursaifulsyah,18/3/2020,Seremban,Sejujurnya aku tengah buat cubaan bunuh diri tanpa sengaja ke? Takcukup tidur + tak berapa makan. Nasi tak makan. Minum air susu je sebab lately rasa bloated sangat. Tetiba rasa berpinar yang tahap nak pitam.
1240080000000000000,15804993,aakisss,18/3/2020,Seremban,Semoga lebih banyak dialog dan perubahan pemikiran tentang depresi dan kadar bunuh diri dalam kalangan lelaki.   Lelaki jangan takut punya emosi. Kerana emosi sifat insani.
1338760000000000000,340329908,ohsomnana,15/12/2020,Kuantan,"@theneylek belajar construction tapi kerja spa , jangan bunuh tau.  Takpe saya kerat diri sendiri.  Em"
1336370000000000000,780175088,snizlyn,9/12/2020,Kuantan,"Sayu tengok adik ni, sedih lagi bile ingat diri sendiri masa kecik asyik meminta2 je nak itu nak ini😭😭😭"
1335200000000000000,379531765,nrsyahirah19,5/12/2020,Kuantan,kenapa cepat sangat nak sedih! tak faham betul dengan diri sendiri ni
1332990000000000000,379531765,nrsyahirah19,29/11/2020,Kuantan,"2 2 mak pd suspek dgn mangsa sgt sedih, mak melihat anak mati kene bunuh, mak sendiri hantar anak serah diri ke balai, tak dapat nk bayangkan perasaan dorang 😭"
1332110000000000000,306303414,hakimsyahirul,27/11/2020,Kuantan,Dia punya sedih down teruk rasa diri ni
1330000000000000000,275907764,miwonim,21/11/2020,Kuantan,Aku ni mudah terasa . Mudah nak marah . Tapi tu la . Aku kene perbaiki diri aku kalau btl2 nak berniaga akan dtg😔
1329260000000000000,284561010,harithazizi91,19/11/2020,Kuantan,Nk marah diri sendiri rasa 😒😒😒
1329100000000000000,1.24443E+18,mqasyaa,19/11/2020,Kuantan,@naimzfri Aku percaya im. Semoga im tak bunuh diri😌
1326510000000000000,9.78202E+17,nieyralee,11/11/2020,Kuantan,SUMPAH MENYESAL BALIK TERUS MANDI TAK TENGOK PHONE LEPASTU STORY TAK BAIK AKU TU POST KAT PUBLIC YA ALLAH MALU GILAAAA AAAA NAK MARAH DIRI SENDIRI DO HUWAAAAAAA 😭
1324320000000000000,886300626,putrimsth_,5/11/2020,Kuantan,molek mu bunuh diri je la🤣🤣🤣
1323430000000000000,340329908,ohsomnana,3/11/2020,Kuantan,Mintak maaf aku takde mood dah..aku sedih tengok kau dengar kau nggis takdi yee aku kena diam diri sebab aku banyak buat salah dengan kau selama ni 😔
1323320000000000000,7.51657E+17,amirsyamin_,3/11/2020,Kuantan,"Panggil je dia pembunuh. Biar depress, astu bunuh diri"
1322090000000000000,9.10764E+17,salamosman5,30/10/2020,Kuantan,dah kenapa skrg ramai sangat bunuh diri ni allahu
1320290000000000000,484600107,nrfzn,25/10/2020,Kuantan,Aku just pikir kalau aku tak kerja sapa nak bayar semua tu ... aku kdg kdg ada je nangis sebak sendiri sbb pikir nasib diri sendiri ... bukan nak kata aku ni fragile ke apa .. tapi aku mmg jenis yg kalau tak satisfied dgn benda yg aku buat aku mmg tak ada hati aku sedih
1318880000000000000,7.50198E+17,ikmliskndr,21/10/2020,Kuantan,Orang cakap menda betul pun nak marah hihihi terima jela diri sendiri tu buruk
1318560000000000000,7.91742E+17,unicorncantik_,20/10/2020,Kuantan,"@AimanIAbdullah Proses nak mati, nak bunuh diri, nak terjun bangunan tu semua simpan dalam hati. 😆"
1318540000000000000,238098655,man_punye,20/10/2020,Kuantan,Kecewa - jual diri - hiv 😭
1316030000000000000,1.04315E+18,akmaldzha,13/10/2020,Kuantan,Kenapa nak sibukkan diri memikirkan tentang jodoh sedangkan jodoh adalah takdir dan perancangan dari tuhan. .  Lebih baik sibukkan diri berbakti kepada alam. Wuhoo! . . #acahketing #kitajagakita @ Pantai Tembeling  https://t.co/NUeb0hftlo
1315330000000000000,9.60723E+17,haikalnaim29,12/10/2020,Kuantan,Indeed. Aku tak akan make a thread pasal kawan aku bunuh diri. Gila ke.
